Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Quantity,Discount,Sales,Profit
2319,ORD-3319,2023-06-08,2023-06-12,Second Class,CUST-1318,Aadhya Singh,Corporate,South,Technology,Machines,1,0.15,252.47,22.72
2320,ORD-3320,2023-08-30,2023-09-03,Second Class,CUST-1319,Reyansh Reddy,Consumer,North,Technology,Copiers,10,0.0,14176.7,2126.51
2321,ORD-3321,2023-09-30,2023-10-01,First Class,CUST-1320,Krishna Verma,Corporate,East,Office Supplies,Art,1,0.0,19.13,4.21
2322,ORD-3322,2024-07-06,2024-07-09,Second Class,CUST-1321,Ananya Kumar,Corporate,South,Office Supplies,Storage,2,0.0,83.61,18.39
2323,ORD-3323,2023-09-24,2023-09-26,Second Class,CUST-1322,Navya Nair,Corporate,South,Office Supplies,Art,7,0.0,344.2,75.72
2324,ORD-3324,2023-08-28,2023-09-02,Standard Class,CUST-1323,Myra Mehta,Consumer,South,Office Supplies,Labels,3,0.2,294.72,41.26
2325,ORD-3325,2023-12-20,2023-12-24,Standard Class,CUST-1324,Rohan Reddy,Home Office,North,Office Supplies,Labels,1,0.0,23.93,5.26
2326,ORD-3326,2023-01-28,2023-02-03,Standard Class,CUST-1325,Diya Mehta,Consumer,West,Office Supplies,Art,8,0.0,938.39,206.45
2327,ORD-3327,2024-09-13,2024-09-19,Standard Class,CUST-1326,Ira Iyer,Consumer,South,Office Supplies,Paper,11,0.0,497.84,109.52
2328,ORD-3328,2024-04-08,2024-04-14,Standard Class,CUST-1327,Ira Desai,Consumer,North,Office Supplies,Labels,7,0.0,385.29,84.76
2329,ORD-3329,2024-05-03,2024-05-07,Standard Class,CUST-1328,Ishaan Kumar,Consumer,North,Office Supplies,Paper,8,0.15,375.13,60.02
2330,ORD-3330,2023-12-07,2023-12-13,Standard Class,CUST-1329,Ira Sharma,Consumer,East,Office Supplies,Paper,11,0.0,1216.45,267.62
2331,ORD-3331,2024-03-24,2024-03-31,Standard Class,CUST-1330,Riya Singh,Consumer,South,Office Supplies,Binders,5,0.2,123.44,17.28
2332,ORD-3332,2023-07-12,2023-07-15,Second Class,CUST-1331,Ananya Singh,Corporate,North,Technology,Phones,4,0.0,5285.34,792.8
2333,ORD-3333,2024-08-07,2024-08-09,First Class,CUST-1332,Anika Iyer,Corporate,West,Office Supplies,Binders,9,0.1,675.34,121.56
2334,ORD-3334,2023-07-14,2023-07-21,Standard Class,CUST-1333,Anika Chopra,Consumer,West,Furniture,Furnishings,4,0.1,3070.88,245.67
2335,ORD-3335,2023-12-10,2023-12-14,Standard Class,CUST-1334,Vivaan Iyer,Consumer,West,Technology,Machines,12,0.2,16022.95,1121.61
2336,ORD-3336,2024-09-18,2024-09-24,Standard Class,CUST-1335,Sai Reddy,Consumer,North,Technology,Copiers,5,0.15,4539.45,408.55
2337,ORD-3337,2023-05-04,2023-05-06,First Class,CUST-1336,Ananya Kumar,Consumer,South,Furniture,Furnishings,2,0.1,1295.29,103.62
2338,ORD-3338,2023-01-08,2023-01-10,Second Class,CUST-1337,Ananya Mehta,Consumer,East,Technology,Phones,11,0.1,3889.66,427.86
2339,ORD-3339,2024-12-15,2024-12-19,Standard Class,CUST-1338,Sai Verma,Consumer,South,Technology,Phones,3,0.1,2455.72,270.13
2340,ORD-3340,2023-08-18,2023-08-18,Same Day,CUST-1339,Riya Gupta,Consumer,West,Office Supplies,Paper,5,0.0,297.05,65.35
2341,ORD-3341,2024-08-02,2024-08-07,Standard Class,CUST-1340,Anika Singh,Consumer,West,Office Supplies,Paper,7,0.0,649.18,142.82
2342,ORD-3342,2024-03-11,2024-03-11,Same Day,CUST-1341,Diya Mehta,Consumer,South,Technology,Copiers,6,0.15,7880.58,709.25
2343,ORD-3343,2023-11-23,2023-11-25,Second Class,CUST-1342,Diya Sharma,Consumer,West,Office Supplies,Art,5,0.15,204.1,32.66
2344,ORD-3344,2023-11-30,2023-12-06,Standard Class,CUST-1343,Myra Joshi,Consumer,North,Office Supplies,Labels,3,0.0,22.34,4.91
2345,ORD-3345,2023-11-07,2023-11-13,Standard Class,CUST-1344,Vihaan Verma,Corporate,North,Office Supplies,Labels,6,0.0,464.48,102.19
2346,ORD-3346,2024-03-27,2024-03-31,Standard Class,CUST-1345,Navya Mehta,Consumer,South,Furniture,Bookcases,3,0.2,526.5,21.06
2347,ORD-3347,2023-11-14,2023-11-17,Second Class,CUST-1346,Anika Sharma,Corporate,South,Furniture,Furnishings,11,0.0,2911.88,349.43
2348,ORD-3348,2023-06-18,2023-06-23,Standard Class,CUST-1347,Krishna Singh,Consumer,South,Office Supplies,Binders,6,0.1,539.89,97.18
2349,ORD-3349,2024-10-24,2024-10-28,Standard Class,CUST-1348,Ira Sharma,Consumer,West,Office Supplies,Art,1,0.2,32.79,4.59
2350,ORD-3350,2023-11-20,2023-11-24,Standard Class,CUST-1349,Riya Kumar,Corporate,North,Office Supplies,Binders,8,0.1,483.05,86.95
2351,ORD-3351,2023-04-16,2023-04-23,Standard Class,CUST-1350,Sai Kumar,Consumer,North,Technology,Machines,2,0.0,831.91,124.79
2352,ORD-3352,2024-01-14,2024-01-20,Standard Class,CUST-1351,Saanvi Mehta,Consumer,North,Technology,Accessories,9,0.15,11234.09,1011.07
2353,ORD-3353,2024-05-15,2024-05-16,First Class,CUST-1352,Krishna Verma,Consumer,North,Furniture,Furnishings,6,0.2,4030.83,161.23
2354,ORD-3354,2023-09-16,2023-09-21,Standard Class,CUST-1353,Sai Nair,Consumer,West,Office Supplies,Storage,5,0.15,213.32,34.13
2355,ORD-3355,2024-09-02,2024-09-09,Standard Class,CUST-1354,Krishna Desai,Corporate,West,Office Supplies,Labels,12,0.1,804.74,144.85
2356,ORD-3356,2024-09-09,2024-09-10,First Class,CUST-1355,Sai Patel,Corporate,East,Furniture,Tables,3,0.2,2114.26,84.57
2357,ORD-3357,2023-11-15,2023-11-20,Standard Class,CUST-1356,Vihaan Singh,Corporate,West,Technology,Phones,6,0.0,3373.03,505.95
2358,ORD-3358,2023-08-01,2023-08-03,First Class,CUST-1357,Riya Joshi,Consumer,West,Technology,Machines,6,0.0,8719.36,1307.9
2359,ORD-3359,2023-01-07,2023-01-12,Standard Class,CUST-1358,Anika Desai,Consumer,West,Office Supplies,Binders,3,0.0,166.32,36.59
2360,ORD-3360,2023-08-05,2023-08-12,Standard Class,CUST-1359,Kiara Singh,Consumer,West,Technology,Accessories,4,0.2,2635.0,184.45
2361,ORD-3361,2023-12-10,2023-12-16,Standard Class,CUST-1360,Kiara Joshi,Corporate,West,Technology,Machines,12,0.3,11408.05,342.24
2362,ORD-3362,2023-03-16,2023-03-18,First Class,CUST-1361,Saanvi Nair,Consumer,South,Office Supplies,Art,9,0.0,888.51,195.47
2363,ORD-3363,2024-10-26,2024-10-30,Standard Class,CUST-1362,Vihaan Desai,Consumer,South,Office Supplies,Paper,12,0.1,334.48,60.21
2364,ORD-3364,2023-11-06,2023-11-13,Standard Class,CUST-1363,Ananya Malhotra,Consumer,North,Office Supplies,Paper,11,0.0,976.03,214.73
2365,ORD-3365,2023-06-11,2023-06-15,Standard Class,CUST-1364,Anika Rao,Home Office,North,Furniture,Chairs,12,0.3,7478.39,0.0
2366,ORD-3366,2023-10-10,2023-10-17,Standard Class,CUST-1365,Myra Singh,Corporate,East,Furniture,Furnishings,5,0.0,3717.39,446.09
2367,ORD-3367,2024-05-27,2024-06-01,Standard Class,CUST-1366,Arjun Nair,Consumer,North,Technology,Machines,11,0.1,13882.68,1527.09
2368,ORD-3368,2023-04-18,2023-04-22,Standard Class,CUST-1367,Krishna Reddy,Home Office,East,Office Supplies,Art,1,0.0,19.42,4.27
2369,ORD-3369,2023-01-19,2023-01-19,Same Day,CUST-1368,Myra Joshi,Consumer,East,Technology,Phones,6,0.0,4919.48,737.92
2370,ORD-3370,2024-03-04,2024-03-09,Standard Class,CUST-1369,Krishna Iyer,Consumer,West,Office Supplies,Paper,4,0.3,305.32,30.53
2371,ORD-3371,2023-07-19,2023-07-25,Standard Class,CUST-1370,Saanvi Gupta,Home Office,East,Technology,Phones,7,0.3,6160.51,184.82
2372,ORD-3372,2024-10-30,2024-11-04,Standard Class,CUST-1371,Sai Iyer,Corporate,East,Office Supplies,Labels,4,0.0,429.29,94.44
2373,ORD-3373,2024-08-11,2024-08-17,Standard Class,CUST-1372,Riya Joshi,Consumer,East,Technology,Machines,11,0.0,14039.83,2105.97
2374,ORD-3374,2024-10-18,2024-10-24,Standard Class,CUST-1373,Vivaan Sharma,Corporate,East,Technology,Machines,8,0.15,6740.65,606.66
2375,ORD-3375,2024-02-14,2024-02-20,Standard Class,CUST-1374,Diya Joshi,Home Office,East,Office Supplies,Art,1,0.1,107.27,19.31
2376,ORD-3376,2023-02-02,2023-02-07,Standard Class,CUST-1375,Aditya Malhotra,Corporate,North,Furniture,Furnishings,4,0.0,2832.1,339.85
2377,ORD-3377,2024-08-17,2024-08-24,Standard Class,CUST-1376,Ira Joshi,Consumer,North,Furniture,Bookcases,4,0.0,3563.87,427.66
2378,ORD-3378,2024-01-28,2024-02-02,Standard Class,CUST-1377,Saanvi Nair,Corporate,East,Furniture,Furnishings,4,0.2,1013.34,40.53
2379,ORD-3379,2023-01-08,2023-01-14,Standard Class,CUST-1378,Kiara Desai,Corporate,North,Office Supplies,Labels,12,0.15,498.07,79.69
2380,ORD-3380,2023-01-12,2023-01-15,Second Class,CUST-1379,Krishna Joshi,Corporate,West,Technology,Copiers,6,0.1,2196.79,241.65
2381,ORD-3381,2023-09-02,2023-09-09,Standard Class,CUST-1380,Anika Malhotra,Consumer,North,Furniture,Chairs,7,0.0,3309.1,397.09
2382,ORD-3382,2023-10-29,2023-11-05,Standard Class,CUST-1381,Rohan Mehta,Consumer,West,Office Supplies,Art,1,0.0,14.83,3.26
2383,ORD-3383,2024-12-11,2024-12-18,Standard Class,CUST-1382,Anika Mehta,Consumer,West,Furniture,Chairs,12,0.15,9469.34,568.16
2384,ORD-3384,2023-04-12,2023-04-18,Standard Class,CUST-1383,Ishaan Verma,Consumer,North,Technology,Phones,3,0.0,1506.13,225.92
2385,ORD-3385,2023-08-11,2023-08-17,Standard Class,CUST-1384,Ishaan Verma,Home Office,East,Furniture,Chairs,10,0.1,7865.84,629.27
2386,ORD-3386,2024-07-09,2024-07-14,Standard Class,CUST-1385,Aditya Desai,Consumer,West,Furniture,Bookcases,8,0.0,3285.76,394.29
2387,ORD-3387,2023-04-27,2023-05-01,Second Class,CUST-1386,Anika Joshi,Home Office,North,Furniture,Tables,11,0.3,1521.87,-0.0
2388,ORD-3388,2024-03-08,2024-03-14,Standard Class,CUST-1387,Saanvi Chopra,Consumer,North,Office Supplies,Storage,1,0.3,95.93,9.59
2389,ORD-3389,2023-07-30,2023-08-04,Standard Class,CUST-1388,Myra Reddy,Home Office,East,Office Supplies,Binders,5,0.2,532.99,74.62
2390,ORD-3390,2023-03-05,2023-03-07,Second Class,CUST-1389,Aadhya Desai,Corporate,West,Technology,Accessories,9,0.3,6567.18,197.02
2391,ORD-3391,2024-09-20,2024-09-27,Standard Class,CUST-1390,Myra Patel,Consumer,North,Office Supplies,Art,7,0.0,186.6,41.05
2392,ORD-3392,2023-01-10,2023-01-14,Second Class,CUST-1391,Reyansh Iyer,Consumer,West,Office Supplies,Storage,11,0.1,327.92,59.03
2393,ORD-3393,2024-12-01,2024-12-06,Standard Class,CUST-1392,Riya Rao,Corporate,South,Office Supplies,Binders,11,0.0,627.88,138.13
2394,ORD-3394,2023-04-20,2023-04-27,Standard Class,CUST-1393,Myra Singh,Corporate,South,Technology,Machines,4,0.2,5562.2,389.35
2395,ORD-3395,2024-09-09,2024-09-09,Same Day,CUST-1394,Krishna Verma,Consumer,North,Office Supplies,Storage,11,0.0,943.52,207.57
2396,ORD-3396,2024-04-30,2024-05-06,Standard Class,CUST-1395,Kiara Patel,Corporate,West,Furniture,Bookcases,11,0.0,1041.0,124.92
2397,ORD-3397,2023-06-06,2023-06-13,Standard Class,CUST-1396,Saanvi Singh,Consumer,East,Office Supplies,Paper,12,0.0,895.73,197.06
2398,ORD-3398,2023-04-03,2023-04-08,Standard Class,CUST-1397,Ira Sharma,Consumer,West,Furniture,Furnishings,9,0.0,7930.81,951.7
2399,ORD-3399,2023-05-01,2023-05-02,First Class,CUST-1398,Sai Singh,Consumer,East,Office Supplies,Labels,4,0.1,102.12,18.38
2400,ORD-3400,2024-03-15,2024-03-22,Standard Class,CUST-1399,Reyansh Patel,Home Office,North,Office Supplies,Binders,3,0.0,259.4,57.07
2401,ORD-3401,2023-09-18,2023-09-25,Standard Class,CUST-1000,Ishaan Gupta,Corporate,West,Office Supplies,Storage,1,0.0,32.42,7.13
2402,ORD-3402,2023-05-27,2023-05-27,Same Day,CUST-1001,Ananya Singh,Consumer,West,Office Supplies,Labels,11,0.0,57.77,12.71
2403,ORD-3403,2024-02-09,2024-02-14,Standard Class,CUST-1002,Krishna Kumar,Corporate,West,Office Supplies,Art,12,0.2,604.18,84.59
2404,ORD-3404,2023-03-29,2023-04-04,Standard Class,CUST-1003,Vihaan Sharma,Consumer,North,Office Supplies,Binders,8,0.0,383.12,84.29
2405,ORD-3405,2023-10-23,2023-10-29,Standard Class,CUST-1004,Krishna Rao,Home Office,West,Furniture,Tables,3,0.1,2395.53,191.64
2406,ORD-3406,2024-08-12,2024-08-12,Same Day,CUST-1005,Diya Kumar,Consumer,East,Technology,Accessories,8,0.0,7568.46,1135.27
2407,ORD-3407,2023-05-24,2023-05-29,Standard Class,CUST-1006,Ira Singh,Consumer,North,Furniture,Tables,2,0.15,1602.17,96.13
2408,ORD-3408,2023-07-22,2023-07-28,Standard Class,CUST-1007,Reyansh Iyer,Corporate,North,Office Supplies,Paper,1,0.0,71.11,15.64
2409,ORD-3409,2023-02-01,2023-02-05,Standard Class,CUST-1008,Diya Reddy,Consumer,South,Technology,Phones,11,0.2,13321.86,932.53
2410,ORD-3410,2024-06-07,2024-06-13,Standard Class,CUST-1009,Arjun Chopra,Consumer,East,Furniture,Tables,9,0.15,2663.36,159.8
2411,ORD-3411,2023-12-29,2023-12-31,First Class,CUST-1010,Krishna Singh,Consumer,North,Office Supplies,Storage,12,0.0,1125.09,247.52
2412,ORD-3412,2023-08-27,2023-08-27,Same Day,CUST-1011,Riya Reddy,Corporate,East,Technology,Copiers,6,0.0,2430.66,364.6
2413,ORD-3413,2024-12-02,2024-12-03,First Class,CUST-1012,Myra Mehta,Consumer,South,Office Supplies,Art,11,0.1,87.07,15.67
2414,ORD-3414,2023-10-21,2023-10-27,Standard Class,CUST-1013,Sai Rao,Consumer,South,Furniture,Furnishings,5,0.0,2239.94,268.79
2415,ORD-3415,2023-05-31,2023-06-01,First Class,CUST-1014,Riya Joshi,Home Office,West,Office Supplies,Art,10,0.2,821.54,115.02
2416,ORD-3416,2023-05-13,2023-05-17,Standard Class,CUST-1015,Ira Sharma,Corporate,South,Furniture,Chairs,4,0.3,1227.76,0.0
2417,ORD-3417,2023-09-27,2023-09-30,Second Class,CUST-1016,Navya Malhotra,Home Office,South,Technology,Copiers,2,0.0,953.83,143.07
2418,ORD-3418,2024-10-13,2024-10-16,Second Class,CUST-1017,Aadhya Iyer,Home Office,North,Technology,Machines,5,0.15,574.57,51.71
2419,ORD-3419,2023-01-25,2023-01-31,Standard Class,CUST-1018,Navya Sharma,Consumer,West,Technology,Phones,7,0.0,1082.43,162.36
2420,ORD-3420,2023-11-13,2023-11-18,Standard Class,CUST-1019,Rohan Chopra,Home Office,North,Furniture,Chairs,7,0.0,2022.95,242.75
2421,ORD-3421,2023-12-26,2023-12-30,Standard Class,CUST-1020,Rohan Nair,Corporate,South,Office Supplies,Labels,7,0.3,356.72,35.67
2422,ORD-3422,2024-09-08,2024-09-09,First Class,CUST-1021,Saanvi Reddy,Consumer,North,Technology,Phones,3,0.0,2572.4,385.86
2423,ORD-3423,2023-11-12,2023-11-19,Standard Class,CUST-1022,Aadhya Joshi,Corporate,South,Furniture,Chairs,5,0.3,2158.71,0.0
2424,ORD-3424,2024-10-02,2024-10-08,Standard Class,CUST-1023,Kiara Nair,Corporate,West,Furniture,Tables,8,0.0,1019.89,122.39
2425,ORD-3425,2024-01-24,2024-01-29,Standard Class,CUST-1024,Navya Singh,Consumer,South,Technology,Accessories,3,0.2,3685.39,257.98
2426,ORD-3426,2023-10-06,2023-10-12,Standard Class,CUST-1025,Sai Malhotra,Home Office,East,Office Supplies,Art,10,0.0,874.6,192.41
2427,ORD-3427,2024-01-29,2024-01-29,Same Day,CUST-1026,Riya Gupta,Consumer,West,Office Supplies,Art,11,0.1,740.93,133.37
2428,ORD-3428,2023-09-07,2023-09-13,Standard Class,CUST-1027,Riya Iyer,Consumer,East,Office Supplies,Art,4,0.2,38.38,5.37
2429,ORD-3429,2024-07-04,2024-07-08,Standard Class,CUST-1028,Kiara Nair,Consumer,South,Technology,Copiers,7,0.1,904.35,99.48
2430,ORD-3430,2024-01-09,2024-01-13,Standard Class,CUST-1029,Riya Iyer,Consumer,West,Furniture,Tables,1,0.0,515.38,61.85
2431,ORD-3431,2024-10-30,2024-11-02,Second Class,CUST-1030,Ishaan Malhotra,Consumer,West,Technology,Copiers,8,0.0,9968.65,1495.3
2432,ORD-3432,2023-02-26,2023-03-04,Standard Class,CUST-1031,Rohan Patel,Corporate,South,Technology,Phones,10,0.15,11337.25,1020.35
2433,ORD-3433,2023-05-16,2023-05-23,Standard Class,CUST-1032,Navya Patel,Home Office,West,Furniture,Bookcases,6,0.1,2072.14,165.77
2434,ORD-3434,2023-12-13,2023-12-18,Standard Class,CUST-1033,Ananya Singh,Consumer,West,Furniture,Bookcases,1,0.1,623.11,49.85
2435,ORD-3435,2024-08-08,2024-08-13,Standard Class,CUST-1034,Ishaan Rao,Home Office,South,Office Supplies,Binders,3,0.0,237.56,52.26
2436,ORD-3436,2024-09-16,2024-09-18,First Class,CUST-1035,Ishaan Kumar,Consumer,West,Furniture,Furnishings,3,0.2,1708.83,68.35
2437,ORD-3437,2023-02-17,2023-02-23,Standard Class,CUST-1036,Myra Rao,Consumer,South,Technology,Phones,8,0.0,3627.04,544.06
2438,ORD-3438,2024-08-23,2024-08-25,First Class,CUST-1037,Myra Malhotra,Consumer,North,Office Supplies,Labels,3,0.0,75.7,16.65
2439,ORD-3439,2024-09-19,2024-09-23,Standard Class,CUST-1038,Vivaan Sharma,Consumer,North,Office Supplies,Paper,9,0.0,268.31,59.03
2440,ORD-3440,2024-05-06,2024-05-10,Standard Class,CUST-1039,Rohan Verma,Corporate,North,Technology,Accessories,9,0.1,8952.39,984.76
2441,ORD-3441,2023-02-10,2023-02-15,Standard Class,CUST-1040,Vihaan Patel,Consumer,West,Office Supplies,Labels,7,0.0,510.05,112.21
2442,ORD-3442,2023-08-25,2023-08-31,Standard Class,CUST-1041,Aadhya Joshi,Corporate,West,Technology,Machines,7,0.3,2321.37,69.64
2443,ORD-3443,2024-05-08,2024-05-14,Standard Class,CUST-1042,Rohan Nair,Home Office,West,Technology,Machines,4,0.1,1918.32,211.02
2444,ORD-3444,2024-12-01,2024-12-07,Standard Class,CUST-1043,Ananya Reddy,Consumer,West,Office Supplies,Binders,4,0.0,224.02,49.28
2445,ORD-3445,2024-12-08,2024-12-12,Standard Class,CUST-1044,Krishna Chopra,Corporate,South,Office Supplies,Art,9,0.2,554.53,77.63
2446,ORD-3446,2024-03-29,2024-04-02,Second Class,CUST-1045,Vivaan Patel,Consumer,South,Office Supplies,Labels,1,0.0,86.07,18.94
2447,ORD-3447,2023-11-18,2023-11-25,Standard Class,CUST-1046,Anika Sharma,Consumer,West,Furniture,Bookcases,3,0.2,267.8,10.71
2448,ORD-3448,2023-05-18,2023-05-18,Same Day,CUST-1047,Sai Nair,Consumer,West,Furniture,Tables,6,0.0,2633.99,316.08
2449,ORD-3449,2023-03-22,2023-03-27,Standard Class,CUST-1048,Ananya Kumar,Consumer,South,Technology,Phones,5,0.2,1770.07,123.9
2450,ORD-3450,2024-12-12,2024-12-16,Standard Class,CUST-1049,Kiara Reddy,Consumer,East,Furniture,Furnishings,7,0.0,6022.04,722.64
2451,ORD-3451,2023-08-07,2023-08-09,First Class,CUST-1050,Aarav Verma,Consumer,North,Office Supplies,Binders,11,0.0,421.12,92.65
2452,ORD-3452,2024-03-01,2024-03-05,Standard Class,CUST-1051,Sai Desai,Consumer,East,Office Supplies,Labels,11,0.0,162.54,35.76
2453,ORD-3453,2023-03-27,2023-04-02,Standard Class,CUST-1052,Aditya Desai,Home Office,East,Technology,Phones,6,0.1,6263.55,688.99
2454,ORD-3454,2023-06-04,2023-06-04,Same Day,CUST-1053,Myra Iyer,Corporate,East,Furniture,Bookcases,10,0.2,4120.56,164.82
2455,ORD-3455,2023-11-21,2023-11-23,First Class,CUST-1054,Vivaan Nair,Consumer,North,Office Supplies,Paper,10,0.0,812.36,178.72
2456,ORD-3456,2023-12-12,2023-12-16,Standard Class,CUST-1055,Vihaan Patel,Consumer,West,Technology,Accessories,9,0.0,5444.01,816.6
2457,ORD-3457,2024-11-18,2024-11-24,Standard Class,CUST-1056,Navya Nair,Corporate,South,Technology,Phones,6,0.0,6686.86,1003.03
2458,ORD-3458,2024-10-01,2024-10-04,Second Class,CUST-1057,Anika Kumar,Consumer,North,Furniture,Furnishings,1,0.2,614.74,24.59
2459,ORD-3459,2023-07-01,2023-07-05,Standard Class,CUST-1058,Aditya Nair,Consumer,North,Office Supplies,Art,12,0.2,711.37,99.59
2460,ORD-3460,2024-11-06,2024-11-08,First Class,CUST-1059,Krishna Nair,Corporate,South,Furniture,Furnishings,6,0.1,3218.23,257.46
2461,ORD-3461,2023-04-18,2023-04-22,Standard Class,CUST-1060,Aarav Malhotra,Corporate,South,Furniture,Furnishings,8,0.1,3372.37,269.79
2462,ORD-3462,2024-04-29,2024-05-04,Standard Class,CUST-1061,Anika Joshi,Consumer,North,Office Supplies,Storage,7,0.0,423.19,93.1
2463,ORD-3463,2023-07-01,2023-07-08,Standard Class,CUST-1062,Riya Malhotra,Consumer,North,Office Supplies,Binders,3,0.15,66.53,10.64
2464,ORD-3464,2023-07-20,2023-07-26,Standard Class,CUST-1063,Anika Joshi,Corporate,West,Technology,Machines,10,0.1,1117.06,122.88
2465,ORD-3465,2024-10-05,2024-10-09,Second Class,CUST-1064,Sai Reddy,Consumer,South,Technology,Phones,7,0.0,2544.21,381.63
2466,ORD-3466,2023-06-02,2023-06-04,First Class,CUST-1065,Sai Chopra,Home Office,West,Furniture,Chairs,1,0.0,682.88,81.95
2467,ORD-3467,2024-09-29,2024-10-04,Standard Class,CUST-1066,Aadhya Gupta,Corporate,North,Office Supplies,Art,10,0.2,917.42,128.44
2468,ORD-3468,2024-01-20,2024-01-26,Standard Class,CUST-1067,Ishaan Reddy,Corporate,North,Furniture,Chairs,1,0.0,740.16,88.82
2469,ORD-3469,2024-10-27,2024-11-02,Standard Class,CUST-1068,Vihaan Malhotra,Corporate,South,Furniture,Tables,1,0.0,885.44,106.25
2470,ORD-3470,2024-07-31,2024-08-02,Second Class,CUST-1069,Ananya Rao,Consumer,North,Furniture,Furnishings,11,0.15,6995.77,419.75
2471,ORD-3471,2023-10-10,2023-10-15,Standard Class,CUST-1070,Rohan Iyer,Corporate,West,Furniture,Bookcases,10,0.15,8419.02,505.14
2472,ORD-3472,2024-04-26,2024-04-30,Standard Class,CUST-1071,Ishaan Reddy,Consumer,South,Office Supplies,Binders,2,0.0,11.01,2.42
2473,ORD-3473,2024-05-17,2024-05-22,Standard Class,CUST-1072,Rohan Sharma,Corporate,South,Technology,Phones,7,0.0,3653.85,548.08
2474,ORD-3474,2023-08-18,2023-08-20,First Class,CUST-1073,Vivaan Verma,Consumer,South,Furniture,Bookcases,4,0.2,1316.64,52.67
2475,ORD-3475,2023-05-06,2023-05-09,Second Class,CUST-1074,Aditya Kumar,Home Office,West,Technology,Phones,1,0.0,469.77,70.47
2476,ORD-3476,2024-10-09,2024-10-14,Standard Class,CUST-1075,Ira Desai,Consumer,West,Technology,Machines,4,0.15,2809.96,252.9
2477,ORD-3477,2024-04-03,2024-04-10,Standard Class,CUST-1076,Diya Gupta,Corporate,South,Office Supplies,Binders,4,0.0,192.72,42.4
2478,ORD-3478,2023-03-24,2023-03-27,Second Class,CUST-1077,Rohan Mehta,Consumer,West,Technology,Accessories,2,0.0,2966.55,444.98
2479,ORD-3479,2024-08-15,2024-08-18,Second Class,CUST-1078,Aditya Joshi,Consumer,North,Office Supplies,Art,5,0.1,564.56,101.62
2480,ORD-3480,2024-01-12,2024-01-19,Standard Class,CUST-1079,Krishna Malhotra,Home Office,East,Office Supplies,Binders,11,0.1,185.61,33.41
2481,ORD-3481,2023-02-17,2023-02-22,Standard Class,CUST-1080,Anika Kumar,Consumer,North,Furniture,Tables,11,0.0,7725.28,927.03
2482,ORD-3482,2024-11-05,2024-11-06,First Class,CUST-1081,Aadhya Desai,Consumer,North,Furniture,Bookcases,7,0.1,2930.35,234.43
2483,ORD-3483,2023-06-14,2023-06-19,Standard Class,CUST-1082,Anika Sharma,Home Office,South,Office Supplies,Art,6,0.0,716.94,157.73
2484,ORD-3484,2023-02-14,2023-02-19,Standard Class,CUST-1083,Myra Sharma,Corporate,North,Office Supplies,Labels,11,0.3,466.69,46.67
2485,ORD-3485,2024-07-30,2024-08-06,Standard Class,CUST-1084,Anika Desai,Home Office,East,Technology,Copiers,11,0.0,1634.94,245.24
2486,ORD-3486,2024-06-20,2024-06-22,First Class,CUST-1085,Diya Gupta,Consumer,West,Office Supplies,Binders,9,0.0,435.64,95.84
2487,ORD-3487,2024-09-03,2024-09-09,Standard Class,CUST-1086,Reyansh Verma,Home Office,East,Furniture,Furnishings,1,0.15,513.06,30.78
2488,ORD-3488,2024-04-11,2024-04-16,Standard Class,CUST-1087,Reyansh Patel,Home Office,North,Technology,Machines,7,0.15,3990.03,359.1
